Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Order Date,Month
Same Day,Consumer,United States,Saint Charles,Missouri,63301,Central,Furniture,Furnishings,135.3,5,0.0,37.884,2023-04-20 11:22:10.411287904,2023-04
Standard Class,Home Office,United States,Virginia Beach,Virginia,23464,South,Furniture,Furnishings,111.15,5,0.0,48.906,2023-02-04 11:31:15.112578804,2023-02
Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Technology,Phones,776.85,5,0.4,-181.265,2023-09-11 16:45:06.214350048,2023-09
Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,12.294,1,0.7,-8.6058,2023-07-19 17:08:26.874812368,2023-07
Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Tables,154.764,3,0.4,-46.4292,2022-06-22 03:56:54.109876914,2022-06
Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,43.28,1,0.2,3.246,2023-04-25 19:10:47.373161216,2023-04
Standard Class,Consumer,United States,Long Beach,New York,11561,East,Office Supplies,Paper,92.94,3,0.0,41.823,2022-01-13 11:23:28.225758030,2022-01
Standard Class,Consumer,United States,Long Beach,New York,11561,East,Office Supplies,Appliances,52.56,3,0.0,18.396,2022-02-06 13:09:49.012308616,2022-02
Standard Class,Consumer,United States,Houston,Texas,77070,Central,Technology,Phones,971.88,3,0.2,109.3365,2023-02-01 04:44:01.368958272,2023-02
Standard Class,Home Office,United States,Tuscaloosa,Alabama,35401,South,Furniture,Chairs,141.96,2,0.0,35.49,2022-04-15 23:26:16.823776644,2022-04
Second Class,Consumer,United States,Mesa,Arizona,85204,West,Furniture,Tables,182.55,2,0.5,-135.087,2022-12-16 05:12:07.349144400,2022-12
Standard Class,Corporate,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Paper,88.768,2,0.2,31.0688,2023-02-18 20:26:00.612428700,2023-02
Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Appliances,53.088,7,0.8,-108.8304,2022-07-08 17:23:08.772140498,2022-07
Second Class,Consumer,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,275.88,6,0.0,46.8996,2022-12-27 12:34:48.021615132,2022-12
Second Class,Consumer,United States,Columbus,Georgia,31907,South,Office Supplies,Binders,157.9,5,0.0,74.213,2022-02-21 05:04:46.400480336,2022-02
Standard Class,Consumer,United States,Orange,New Jersey,7050,East,Office Supplies,Labels,4.91,1,0.0,2.4059,2023-04-17 15:05:14.500150104,2023-04
Second Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Storage,87.92,4,0.0,0.8792,2023-04-16 04:04:15.058540976,2023-04
Second Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Paper,5.98,1,0.0,2.9302,2022-02-17 13:32:17.796457520,2022-02
Second Class,Home Office,United States,Chicago,Illinois,60623,Central,Technology,Phones,222.384,2,0.2,16.6788,2023-09-27 07:25:42.239567696,2023-09
Second Class,Home Office,United States,Chicago,Illinois,60623,Central,Office Supplies,Fasteners,16.0,4,0.2,5.6,2022-10-14 23:44:52.164515160,2022-10
Standard Class,Consumer,United States,Richmond,Virginia,23223,South,Office Supplies,Paper,21.84,3,0.0,10.92,2022-02-06 23:40:06.844791354,2022-02
Standard Class,Consumer,United States,Richmond,Virginia,23223,South,Office Supplies,Binders,15.6,5,0.0,7.644,2022-04-19 20:13:54.344040828,2022-04
Second Class,Corporate,United States,Troy,New York,12180,East,Office Supplies,Envelopes,247.84,8,0.0,121.4416,2023-10-20 10:26:24.389072352,2023-10
Second Class,Corporate,United States,Troy,New York,12180,East,Office Supplies,Binders,9.912,3,0.2,3.3453,2022-02-16 02:31:18.354848394,2022-02
First Class,Consumer,United States,Providence,Rhode Island,2908,East,Office Supplies,Storage,69.52,2,0.0,17.38,2022-01-18 05:11:41.410987691,2022-01
Second Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Art,11.52,4,0.0,3.2256,2022-09-19 02:12:17.075953168,2022-09
Second Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Chairs,717.72,3,0.2,71.772,2023-09-01 20:23:24.983488440,2023-09
Second Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Storage,236.5,10,0.0,68.585,2023-03-04 15:20:22.335634944,2023-03
Second Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Tables,170.352,3,0.2,19.1646,2022-06-25 15:59:16.769738816,2022-06
Standard Class,Consumer,United States,New York City,New York,10009,East,Furniture,Chairs,145.764,2,0.1,3.2392,2022-05-28 10:25:06.574602222,2022-05
Second Class,Consumer,United States,San Francisco,California,94109,West,Technology,Accessories,107.97,3,0.0,22.6737,2023-11-24 02:04:56.127289104,2023-11
Standard Class,Corporate,United States,Houston,Texas,77070,Central,Technology,Accessories,143.96,5,0.2,1.7995,2023-04-12 07:16:37.538276792,2023-04
Standard Class,Corporate,United States,Houston,Texas,77070,Central,Technology,Copiers,2399.96,5,0.2,569.9905,2023-10-04 12:45:36.475532872,2023-10
Standard Class,Corporate,United States,Houston,Texas,77070,Central,Office Supplies,Paper,74.352,3,0.2,23.235,2023-12-09 23:45:44.040828576,2023-12
Standard Class,Corporate,United States,Houston,Texas,77070,Central,Office Supplies,Appliances,87.168,8,0.8,-226.6368,2023-06-28 08:08:56.055238664,2023-06
Standard Class,Corporate,United States,Houston,Texas,77070,Central,Office Supplies,Storage,32.232,3,0.2,2.4174,2023-04-20 13:07:13.383368360,2023-04
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,2.202,2,0.7,-1.5414,2022-01-13 14:53:34.169918943,2022-01
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,9.396,3,0.7,-7.5168,2023-01-25 01:09:10.105073552,2023-01
Standard Class,Consumer,United States,Baltimore,Maryland,21215,East,Technology,Phones,89.97,3,0.0,25.1916,2022-09-04 17:17:31.576103272,2022-09
First Class,Corporate,United States,Athens,Georgia,30605,South,Office Supplies,Art,12.78,3,0.0,5.2398,2022-10-13 21:29:07.583308316,2022-10
Second Class,Consumer,United States,Lancaster,Ohio,43130,East,Technology,Accessories,40.0,2,0.2,0.5,2022-07-30 02:22:39.591714200,2022-07
Standard Class,Home Office,United States,Los Angeles,California,90032,West,Office Supplies,Binders,23.24,5,0.2,7.553,2023-09-05 04:55:41.699189432,2023-09
First Class,Consumer,United States,Baltimore,Maryland,21215,East,Furniture,Chairs,908.82,9,0.0,227.205,2023-03-30 21:38:12.284599216,2023-03
Standard Class,Home Office,United States,Houston,Texas,77095,Central,Office Supplies,Supplies,5.552,2,0.2,-1.041,2022-11-07 15:00:55.118583008,2022-11
Standard Class,Home Office,United States,Houston,Texas,77095,Central,Office Supplies,Art,8.016,3,0.2,1.002,2022-11-26 05:28:32.999099368,2022-11
Standard Class,Home Office,United States,Houston,Texas,77095,Central,Furniture,Chairs,74.592,4,0.3,-2.1312,2022-06-14 06:51:33.125187632,2022-06
Standard Class,Home Office,United States,Houston,Texas,77095,Central,Furniture,Furnishings,16.784,2,0.6,-22.2388,2023-06-11 18:42:41.392975080,2023-06
Standard Class,Home Office,United States,Houston,Texas,77095,Central,Office Supplies,Appliances,38.864,4,0.8,-99.1032,2022-09-27 18:33:10.753527468,2022-09
First Class,Home Office,United States,San Diego,California,92024,West,Technology,Phones,203.976,3,0.2,25.497,2022-11-09 03:46:57.532272592,2022-11
First Class,Home Office,United States,San Diego,California,92024,West,Furniture,Tables,674.352,3,0.2,-8.4294,2022-03-12 21:48:08.862203542,2022-03
Second Class,Consumer,United States,Hialeah,Florida,33012,South,Office Supplies,Binders,5.388,4,0.7,-4.49,2022-01-07 13:34:27.487241068,2022-01
Second Class,Consumer,United States,Hialeah,Florida,33012,South,Office Supplies,Art,30.976,8,0.2,5.0336,2023-05-20 19:42:46.796757728,2023-05
First Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Storage,1350.12,6,0.0,175.5156,2023-11-25 21:51:10.429300512,2023-11
First Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Binders,15.92,4,0.0,7.4824,2022-09-22 17:44:45.679975984,2022-09
Standard Class,Home Office,United States,Seattle,Washington,98103,West,Furniture,Furnishings,19.54,2,0.0,7.2298,2022-10-08 10:10:24.677274092,2022-10
Standard Class,Home Office,United States,Los Angeles,California,90036,West,Office Supplies,Art,21.4,5,0.0,6.206,2022-01-08 22:50:23.956769738,2022-01
Standard Class,Home Office,United States,Los Angeles,California,90036,West,Office Supplies,Labels,12.6,2,0.0,5.796,2023-12-15 14:34:32.891023712,2023-12
Standard Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Art,11.96,2,0.0,3.1096,2022-12-05 08:19:44.509156408,2022-12
Standard Class,Home Office,United States,New York City,New York,10035,East,Technology,Phones,138.0,2,0.0,34.5,2023-04-07 13:28:24.353047136,2023-04
Standard Class,Consumer,United States,Fort Lauderdale,Florida,33311,South,Technology,Phones,116.76,1,0.2,14.595,2022-05-05 12:39:33.341338938,2022-05
Standard Class,Consumer,United States,Fort Lauderdale,Florida,33311,South,Furniture,Tables,331.023,7,0.45,-114.3534,2023-11-11 21:41:39.789852896,2023-11
Same Day,Corporate,United States,Rochester,New York,14609,East,Furniture,Furnishings,756.8,5,0.0,75.68,2022-04-16 04:41:25.740018012,2022-04
Standard Class,Home Office,United States,Saint Charles,Illinois,60174,Central,Furniture,Furnishings,8.736,3,0.6,-4.8048,2022-12-25 20:18:39.663764636,2022-12
Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Art,6.08,2,0.0,2.0672,2022-02-07 17:10:36.565595917,2022-02
Standard Class,Consumer,United States,San Francisco,California,94109,West,Furniture,Furnishings,17.46,2,0.0,5.9364,2023-03-14 20:27:18.426898832,2023-03
Standard Class,Consumer,United States,San Francisco,California,94109,West,Technology,Machines,369.16,11,0.2,32.3015,2022-04-15 18:11:07.907535274,2022-04
First Class,Corporate,United States,Phoenix,Arizona,85023,West,Office Supplies,Art,2.912,2,0.2,0.91,2023-04-05 07:11:52.218552984,2023-04
First Class,Corporate,United States,Phoenix,Arizona,85023,West,Office Supplies,Paper,20.736,4,0.2,7.2576,2023-01-27 09:10:45.211648152,2023-01
First Class,Corporate,United States,Phoenix,Arizona,85023,West,Office Supplies,Paper,9.568,2,0.2,2.99,2023-06-02 14:06:26.910837584,2023-06
Standard Class,Corporate,United States,Seattle,Washington,98115,West,Office Supplies,Paper,30.18,3,0.0,13.8828,2022-09-10 18:36:38.258781148,2022-09
Standard Class,Corporate,United States,Seattle,Washington,98115,West,Office Supplies,Binders,51.648,12,0.2,18.7224,2022-02-11 08:43:05.169618733,2022-02
Standard Class,Corporate,United States,Seattle,Washington,98115,West,Office Supplies,Binders,11.232,3,0.2,3.9312,2023-10-18 05:54:55.226658664,2023-10
Standard Class,Consumer,United States,Camarillo,California,93010,West,Office Supplies,Labels,14.73,3,0.0,7.2177,2023-05-31 16:35:09.636745720,2023-05
Second Class,Corporate,United States,Detroit,Michigan,48205,Central,Office Supplies,Art,16.4,5,0.0,4.756,2023-08-30 01:51:32.044431104,2023-08
Second Class,Corporate,United States,Detroit,Michigan,48205,Central,Office Supplies,Paper,25.92,4,0.0,12.4416,2023-12-16 06:19:59.639747824,2023-12
First Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Art,8.82,3,0.0,2.5578,2023-06-02 12:21:23.938757128,2023-06
First Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Binders,62.496,2,0.2,21.8736,2023-07-31 00:31:07.547283096,2023-07
First Class,Consumer,United States,San Francisco,California,94109,West,Technology,Accessories,339.96,4,0.0,122.3856,2022-04-19 00:58:21.651155808,2022-04
First Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Binders,49.568,2,0.2,17.3488,2023-08-31 23:22:49.318522968,2023-08
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,274.491,3,0.7,-228.7425,2023-03-03 16:34:43.698589008,2023-03
Standard Class,Consumer,United States,New York City,New York,10035,East,Technology,Phones,137.94,3,0.0,35.8644,2023-08-09 13:52:36.889822872,2023-08
Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Technology,Accessories,40.68,3,0.2,-7.119,2022-02-02 23:22:23.380366256,2022-02
Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Phones,110.376,3,0.2,12.4173,2023-11-04 05:51:27.721404984,2023-11
Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Appliances,151.62,7,0.0,50.0346,2023-09-28 07:56:23.848694088,2023-09
Standard Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Furnishings,30.8,4,0.0,10.164,2023-12-03 17:11:28.441909336,2023-12
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,123.92,5,0.2,38.725,2022-03-14 01:48:56.415490844,2022-03
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Technology,Accessories,1319.8,5,0.2,214.4675,2023-10-04 09:15:30.531371960,2023-10
First Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Binders,89.712,6,0.2,30.2778,2022-12-09 17:22:42.833983788,2022-12
First Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,22.83,3,0.0,10.7301,2023-03-03 21:49:52.614830384,2023-03
First Class,Consumer,United States,Fairfield,Connecticut,6824,East,Office Supplies,Binders,30.88,2,0.0,15.44,2022-12-22 17:01:31.864305012,2022-12
First Class,Consumer,United States,Fairfield,Connecticut,6824,East,Office Supplies,Appliances,465.16,2,0.0,120.9416,2023-05-04 13:16:44.022815968,2023-05
First Class,Consumer,United States,Fairfield,Connecticut,6824,East,Office Supplies,Paper,27.12,4,0.0,12.4752,2022-01-22 10:44:33.791654158,2022-01
Standard Class,Consumer,United States,New York City,New York,10011,East,Furniture,Furnishings,113.6,8,0.0,44.304,2023-01-22 01:22:08.249774840,2023-01
Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,12.96,2,0.0,6.3504,2022-04-03 01:32:30.765535875,2022-04
Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Binders,69.456,2,0.2,22.5732,2023-09-01 23:53:30.927649352,2023-09
First Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Art,8.64,3,0.0,2.4192,2022-02-06 16:39:54.956469528,2022-02
Same Day,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Technology,Machines,341.991,3,0.7,-319.1916,2023-03-17 07:58:59.477634344,2023-03
Standard Class,Consumer,United States,San Jose,California,95123,West,Furniture,Furnishings,43.96,7,0.0,18.4632,2023-07-09 12:01:30.783548480,2023-07
Standard Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Envelopes,39.76,7,0.0,18.6872,2022-11-23 19:41:54.920444312,2022-11
Second Class,Consumer,United States,Pasadena,California,91104,West,Furniture,Furnishings,66.36,7,0.0,26.544,2023-02-28 02:47:18.066646656,2023-02
Second Class,Consumer,United States,Pasadena,California,91104,West,Office Supplies,Binders,92.88,6,0.2,30.186,2022-05-08 10:41:32.224557190,2022-05
Second Class,Consumer,United States,Pasadena,California,91104,West,Furniture,Furnishings,24.14,2,0.0,7.9662,2023-02-25 10:00:28.099669768,2023-02
Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Chairs,4416.174,9,0.3,-630.882,2023-04-28 10:12:34.368057640,2023-04
First Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Art,49.56,7,0.0,18.8328,2022-09-04 12:02:22.659861904,2022-09
Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Storage,354.9,5,0.0,17.745,2022-07-04 20:35:31.251876314,2022-07
Standard Class,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Labels,15.12,3,0.2,4.914,2023-04-06 14:42:45.716001200,2023-04
Standard Class,Corporate,United States,Columbus,Ohio,43229,East,Furniture,Bookcases,302.45,5,0.5,-199.617,2023-03-05 05:20:46.112278592,2023-03
Standard Class,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Storage,44.672,8,0.2,-10.0512,2023-04-09 07:29:35.682978088,2023-04
Second Class,Consumer,United States,Los Angeles,California,90008,West,Technology,Accessories,119.98,2,0.0,35.994,2023-02-11 20:21:15.292704892,2023-02
Second Class,Consumer,United States,Los Angeles,California,90008,West,Technology,Accessories,989.97,3,0.0,395.988,2022-06-08 02:02:20.498348844,2022-06
Standard Class,Corporate,United States,Hollywood,Florida,33021,South,Office Supplies,Labels,9.216,4,0.2,3.3408,2023-08-20 05:29:50.813569496,2023-08
Standard Class,Corporate,United States,Roseville,Michigan,48066,Central,Office Supplies,Paper,68.52,3,0.0,31.5192,2023-07-07 12:45:10.537376160,2023-07
Standard Class,Home Office,United States,Superior,Wisconsin,54880,Central,Office Supplies,Appliances,364.74,3,0.0,109.422,2022-06-03 06:29:04.341038726,2022-06
Standard Class,Home Office,United States,Superior,Wisconsin,54880,Central,Furniture,Furnishings,47.4,5,0.0,21.33,2023-02-01 06:29:04.341038728,2023-02
Standard Class,Home Office,United States,Superior,Wisconsin,54880,Central,Office Supplies,Storage,49.76,4,0.0,13.9328,2022-11-29 15:45:52.686880816,2022-11
Standard Class,Home Office,United States,Superior,Wisconsin,54880,Central,Office Supplies,Art,5.56,2,0.0,1.4456,2022-04-25 11:02:43.194235966,2022-04
Standard Class,Home Office,United States,Superior,Wisconsin,54880,Central,Office Supplies,Paper,629.1,6,0.0,301.968,2022-02-20 11:34:16.679675773,2022-02
Standard Class,Home Office,United States,Superior,Wisconsin,54880,Central,Office Supplies,Art,14.7,5,0.0,3.969,2023-05-06 17:48:13.185229664,2023-05
